"Date","Price","Open","High","Low","Change %"
"Jul 26, 2021","17.936","17.936","17.936","17.936","-0.38%"
"Jul 23, 2021","18.005","18.005","18.005","18.005","0.41%"
"Jul 22, 2021","17.932","17.932","17.932","17.932","0.44%"
"Jul 21, 2021","17.853","17.853","17.853","17.853","0.89%"
"Jul 19, 2021","17.696","17.696","17.696","17.696","-0.71%"
"Jul 16, 2021","17.823","17.823","17.823","17.823","-0.61%"
"Jul 14, 2021","17.932","17.932","17.932","17.932","-0.01%"
"Jul 13, 2021","17.934","17.934","17.934","17.934","0.10%"
"Jul 12, 2021","17.915","17.915","17.915","17.915","0.33%"
"Jul 09, 2021","17.856","17.856","17.856","17.856","0.44%"
"Jul 08, 2021","17.778","17.778","17.778","17.778","-0.84%"
"Jul 07, 2021","17.930","17.930","17.930","17.930","0.38%"
"Jul 06, 2021","17.862","17.862","17.862","17.862","0.24%"
"Jul 05, 2021","17.819","17.819","17.819","17.819","-0.12%"
"Jul 02, 2021","17.841","17.841","17.841","17.841","0.33%"
"Jul 01, 2021","17.783","17.783","17.783","17.783","-0.02%"
"Jun 30, 2021","17.788","17.788","17.788","17.788","-0.22%"
"Jun 29, 2021","17.827","17.827","17.827","17.827","0.26%"
"Jun 28, 2021","17.781","17.781","17.781","17.781","0.36%"
"Jun 25, 2021","17.716","17.716","17.716","17.716","0.02%"
"Jun 24, 2021","17.713","17.713","17.713","17.713","0.46%"
"Jun 23, 2021","17.632","17.632","17.632","17.632","-0.29%"
"Jun 22, 2021","17.684","17.684","17.684","17.684","0.25%"
"Jun 21, 2021","17.639","17.639","17.639","17.639","0.02%"
"Jun 18, 2021","17.636","17.636","17.636","17.636","-0.20%"
"Jun 17, 2021","17.672","17.672","17.672","17.672","0.70%"
"Jun 16, 2021","17.549","17.549","17.549","17.549","-0.11%"
"Jun 15, 2021","17.567","17.567","17.567","17.567","-0.10%"
"Jun 14, 2021","17.584","17.584","17.584","17.584","0.21%"
"Jun 11, 2021","17.547","17.547","17.547","17.547","0.79%"
"Jun 09, 2021","17.410","17.410","17.410","17.410","0.05%"
"Jun 08, 2021","17.402","17.402","17.402","17.402","0.11%"
"Jun 07, 2021","17.382","17.382","17.382","17.382","0.00%"
"Jun 04, 2021","17.382","17.382","17.382","17.382","0.26%"
"Jun 02, 2021","17.337","17.337","17.337","17.337","0.17%"
"Jun 01, 2021","17.308","17.308","17.308","17.308","0.10%"
"May 31, 2021","17.290","17.290","17.290","17.290","-0.29%"
"May 28, 2021","17.340","17.340","17.340","17.340","0.50%"
"May 27, 2021","17.254","17.254","17.254","17.254","0.23%"
"May 26, 2021","17.214","17.214","17.214","17.214","0.32%"
"May 25, 2021","17.159","17.159","17.159","17.159","0.15%"
"May 24, 2021","17.134","17.134","17.134","17.134","0.18%"
"May 21, 2021","17.103","17.103","17.103","17.103","0.43%"
"May 20, 2021","17.031","17.031","17.031","17.031","0.85%"
"May 19, 2021","16.887","16.887","16.887","16.887","-0.54%"
"May 18, 2021","16.978","16.978","16.978","16.978","-0.15%"
"May 17, 2021","17.003","17.003","17.003","17.003","-0.02%"
"May 14, 2021","17.007","17.007","17.007","17.007","0.54%"
"May 13, 2021","16.916","16.916","16.916","16.916","0.10%"
"May 12, 2021","16.900","16.900","16.900","16.900","-0.33%"
"May 11, 2021","16.955","16.955","16.955","16.955","-0.94%"
"May 10, 2021","17.115","17.115","17.115","17.115","-0.77%"
"May 07, 2021","17.247","17.247","17.247","17.247","0.39%"
"May 06, 2021","17.181","17.181","17.181","17.181","-0.24%"
"May 05, 2021","17.222","17.222","17.222","17.222","0.40%"
"May 04, 2021","17.153","17.153","17.153","17.153","-0.76%"
"May 03, 2021","17.285","17.285","17.285","17.285","0.11%"
"Apr 30, 2021","17.267","17.267","17.267","17.267","-0.24%"
"Apr 29, 2021","17.308","17.308","17.308","17.308","-0.18%"
"Apr 28, 2021","17.338","17.338","17.338","17.338","0.00%"
"Apr 27, 2021","17.338","17.338","17.338","17.338","-0.09%"
"Apr 26, 2021","17.353","17.353","17.353","17.353","0.05%"
"Apr 23, 2021","17.345","17.345","17.345","17.345","0.10%"
"Apr 22, 2021","17.328","17.328","17.328","17.328","0.29%"
"Apr 21, 2021","17.278","17.278","17.278","17.278","0.35%"
"Apr 20, 2021","17.217","17.217","17.217","17.217","-0.76%"
"Apr 19, 2021","17.349","17.349","17.349","17.349","-0.31%"
"Apr 16, 2021","17.404","17.404","17.404","17.404","0.51%"
"Apr 14, 2021","17.315","17.315","17.315","17.315","-0.15%"
"Apr 13, 2021","17.340","17.340","17.340","17.340","0.26%"
"Apr 12, 2021","17.295","17.295","17.295","17.295","-0.33%"
"Apr 09, 2021","17.352","17.352","17.352","17.352","0.02%"
"Apr 08, 2021","17.349","17.349","17.349","17.349","0.53%"
"Apr 07, 2021","17.259","17.259","17.259","17.259","-0.33%"
"Apr 06, 2021","17.315","17.315","17.315","17.315","0.09%"
"Apr 05, 2021","17.299","17.299","17.299","17.299","0.13%"
"Apr 01, 2021","17.277","17.277","17.277","17.277","0.60%"
"Mar 31, 2021","17.174","17.174","17.174","17.174","0.41%"
"Mar 30, 2021","17.104","17.104","17.104","17.104","0.22%"
"Mar 29, 2021","17.067","17.067","17.067","17.067","0.08%"
"Mar 26, 2021","17.054","17.054","17.054","17.054","0.66%"
"Mar 25, 2021","16.942","16.942","16.942","16.942","-0.17%"
"Mar 24, 2021","16.972","16.972","16.972","16.972","-0.25%"
"Mar 23, 2021","17.014","17.014","17.014","17.014","-0.01%"
"Mar 22, 2021","17.016","17.016","17.016","17.016","0.12%"
"Mar 19, 2021","16.996","16.996","16.996","16.996","-0.16%"
"Mar 18, 2021","17.022","17.022","17.022","17.022","-0.35%"
"Mar 17, 2021","17.082","17.082","17.082","17.082","-0.18%"
"Mar 16, 2021","17.113","17.113","17.113","17.113","0.42%"
"Mar 15, 2021","17.041","17.041","17.041","17.041","0.14%"
"Mar 12, 2021","17.017","17.017","17.017","17.017","-0.30%"
"Mar 11, 2021","17.069","17.069","17.069","17.069","0.63%"
"Mar 10, 2021","16.962","16.962","16.962","16.962","0.39%"
"Mar 09, 2021","16.897","16.897","16.897","16.897","0.76%"
"Mar 08, 2021","16.770","16.770","16.770","16.770","0.04%"
"Mar 05, 2021","16.762","16.762","16.762","16.762","-0.27%"
"Mar 04, 2021","16.808","16.808","16.808","16.808","-0.71%"
"Mar 03, 2021","16.929","16.929","16.929","16.929","-0.58%"
"Mar 02, 2021","17.029","17.029","17.029","17.029","0.08%"
"Mar 01, 2021","17.015","17.015","17.015","17.015","1.23%"
"Feb 26, 2021","16.808","16.808","16.808","16.808","-0.38%"
"Feb 25, 2021","16.871","16.871","16.871","16.871","-0.71%"
"Feb 24, 2021","16.991","16.991","16.991","16.991","-0.04%"
"Feb 23, 2021","16.999","16.999","16.999","16.999","-0.71%"
"Feb 22, 2021","17.120","17.120","17.120","17.120","-0.80%"
"Feb 19, 2021","17.257","17.257","17.257","17.257","-0.22%"
"Feb 18, 2021","17.296","17.296","17.296","17.296","-0.64%"
"Feb 17, 2021","17.407","17.407","17.407","17.407","-0.30%"
"Feb 16, 2021","17.458","17.458","17.458","17.458","-0.13%"
"Feb 15, 2021","17.480","17.480","17.480","17.480","0.09%"
"Feb 12, 2021","17.464","17.464","17.464","17.464","0.37%"
"Feb 11, 2021","17.400","17.400","17.400","17.400","0.15%"
"Feb 10, 2021","17.374","17.374","17.374","17.374","-0.02%"
"Feb 09, 2021","17.378","17.378","17.378","17.378","-0.04%"
"Feb 08, 2021","17.384","17.384","17.384","17.384","0.28%"
"Feb 05, 2021","17.336","17.336","17.336","17.336","0.19%"
"Feb 04, 2021","17.302","17.302","17.302","17.302","0.29%"
"Feb 03, 2021","17.252","17.252","17.252","17.252","0.37%"
"Feb 02, 2021","17.188","17.188","17.188","17.188","1.00%"
"Feb 01, 2021","17.018","17.018","17.018","17.018","0.97%"
"Jan 29, 2021","16.855","16.855","16.855","16.855","-0.87%"
"Jan 28, 2021","17.003","17.003","17.003","17.003","-0.08%"
"Jan 27, 2021","17.016","17.016","17.016","17.016","-0.69%"
"Jan 26, 2021","17.134","17.134","17.134","17.134","0.06%"
"Jan 25, 2021","17.125","17.125","17.125","17.125","0.11%"
"Jan 22, 2021","17.106","17.106","17.106","17.106","-0.09%"
"Jan 21, 2021","17.122","17.122","17.122","17.122","-0.05%"
"Jan 20, 2021","17.131","17.131","17.131","17.131","0.72%"
"Jan 19, 2021","17.009","17.009","17.009","17.009","0.12%"
"Jan 18, 2021","16.989","16.989","16.989","16.989","0.22%"
"Jan 15, 2021","16.951","16.951","16.951","16.951","-0.43%"
"Jan 14, 2021","17.025","17.025","17.025","17.025","0.19%"
"Jan 13, 2021","16.992","16.992","16.992","16.992","0.16%"
"Jan 12, 2021","16.965","16.965","16.965","16.965","-0.02%"
"Jan 11, 2021","16.968","16.968","16.968","16.968","-0.03%"
"Jan 08, 2021","16.972","16.972","16.972","16.972","0.56%"
"Jan 07, 2021","16.877","16.877","16.877","16.877","0.84%"
"Jan 06, 2021","16.736","16.736","16.736","16.736","-0.24%"
"Jan 05, 2021","16.777","16.777","16.777","16.777","0.09%"
"Jan 04, 2021","16.762","16.762","16.762","16.762","-0.07%"
"Dec 31, 2020","16.775","16.775","16.775","16.775","0.09%"
"Dec 30, 2020","16.760","16.760","16.760","16.760","0.04%"
"Dec 29, 2020","16.753","16.753","16.753","16.753","0.05%"
"Dec 28, 2020","16.745","16.745","16.745","16.745","0.31%"
"Dec 24, 2020","16.693","16.693","16.693","16.693","0.28%"
"Dec 22, 2020","16.647","16.647","16.647","16.647","0.29%"
"Dec 21, 2020","16.599","16.599","16.599","16.599","-0.33%"
"Dec 18, 2020","16.653","16.653","16.653","16.653","-0.01%"
"Dec 17, 2020","16.655","16.655","16.655","16.655","0.25%"
"Dec 16, 2020","16.613","16.613","16.613","16.613","0.25%"
"Dec 15, 2020","16.572","16.572","16.572","16.572","0.25%"
"Dec 14, 2020","16.530","16.530","16.530","16.530","0.10%"
"Dec 11, 2020","16.514","16.514","16.514","16.514","-0.13%"
"Dec 10, 2020","16.535","16.535","16.535","16.535","-0.24%"
"Dec 09, 2020","16.574","16.574","16.574","16.574","0.12%"
"Dec 07, 2020","16.554","16.554","16.554","16.554","0.17%"
"Dec 04, 2020","16.526","16.526","16.526","16.526","0.17%"
"Dec 03, 2020","16.498","16.498","16.498","16.498","-0.23%"
"Dec 02, 2020","16.535","16.535","16.535","16.535","-0.17%"
"Nov 30, 2020","16.563","16.563","16.563","16.563","-0.11%"
"Nov 26, 2020","16.581","16.581","16.581","16.581","0.15%"
"Nov 25, 2020","16.556","16.556","16.556","16.556","0.03%"
"Nov 24, 2020","16.551","16.551","16.551","16.551","0.29%"
"Nov 23, 2020","16.503","16.503","16.503","16.503","-0.22%"
"Nov 20, 2020","16.539","16.539","16.539","16.539","0.10%"
"Nov 19, 2020","16.522","16.522","16.522","16.522","0.12%"
"Nov 18, 2020","16.502","16.502","16.502","16.502","0.01%"
"Nov 17, 2020","16.500","16.500","16.500","16.500","-0.29%"
"Nov 16, 2020","16.548","16.548","16.548","16.548","0.27%"
"Nov 13, 2020","16.504","16.504","16.504","16.504","0.05%"
"Nov 12, 2020","16.496","16.496","16.496","16.496","-0.24%"
"Nov 11, 2020","16.535","16.535","16.535","16.535","0.78%"
"Nov 10, 2020","16.406","16.406","16.406","16.406","-0.51%"
"Nov 09, 2020","16.490","16.490","16.490","16.490","0.47%"
"Nov 06, 2020","16.412","16.412","16.412","16.412","-0.15%"
"Nov 05, 2020","16.436","16.436","16.436","16.436","0.56%"
"Nov 04, 2020","16.345","16.345","16.345","16.345","1.43%"
"Nov 03, 2020","16.115","16.115","16.115","16.115","0.54%"
"Nov 02, 2020","16.028","16.028","16.028","16.028","0.62%"
"Oct 30, 2020","15.930","15.930","15.930","15.930","-0.50%"
"Oct 29, 2020","16.009","16.009","16.009","16.009","-0.66%"
"Oct 27, 2020","16.116","16.116","16.116","16.116","-0.08%"
"Oct 26, 2020","16.128","16.128","16.128","16.128","-0.76%"
"Oct 23, 2020","16.253","16.253","16.253","16.253","0.06%"
"Oct 22, 2020","16.243","16.243","16.243","16.243","-0.09%"
"Oct 21, 2020","16.258","16.258","16.258","16.258","-0.50%"
"Oct 20, 2020","16.340","16.340","16.340","16.340","-0.28%"
"Oct 19, 2020","16.386","16.386","16.386","16.386","-0.50%"
"Oct 16, 2020","16.468","16.468","16.468","16.468","0.24%"
"Oct 15, 2020","16.429","16.429","16.429","16.429","-0.69%"
"Oct 14, 2020","16.543","16.543","16.543","16.543","-0.09%"
"Oct 13, 2020","16.559","16.559","16.559","16.559","0.15%"
"Oct 12, 2020","16.534","16.534","16.534","16.534","0.82%"
"Oct 09, 2020","16.400","16.400","16.400","16.400","0.44%"
"Oct 08, 2020","16.328","16.328","16.328","16.328","0.46%"
"Oct 07, 2020","16.254","16.254","16.254","16.254","0.29%"
"Oct 06, 2020","16.207","16.207","16.207","16.207","0.18%"
"Oct 02, 2020","16.177","16.177","16.177","16.177","-0.37%"
"Oct 01, 2020","16.237","16.237","16.237","16.237","0.38%"
"Sep 30, 2020","16.175","16.175","16.175","16.175","-0.02%"
"Sep 29, 2020","16.177","16.177","16.177","16.177","0.01%"
"Sep 28, 2020","16.175","16.175","16.175","16.175","1.12%"
"Sep 24, 2020","15.997","15.997","15.997","15.997","-0.35%"
"Sep 23, 2020","16.053","16.053","16.053","16.053","0.11%"
"Sep 22, 2020","16.036","16.036","16.036","16.036","0.33%"
"Sep 21, 2020","15.984","15.984","15.984","15.984","-0.72%"
"Sep 18, 2020","16.100","16.100","16.100","16.100","-0.28%"
"Sep 17, 2020","16.146","16.146","16.146","16.146","-0.28%"
"Sep 16, 2020","16.192","16.192","16.192","16.192","0.10%"
"Sep 15, 2020","16.175","16.175","16.175","16.175","0.47%"
"Sep 14, 2020","16.099","16.099","16.099","16.099","0.16%"
"Sep 10, 2020","16.074","16.074","16.074","16.074","-0.44%"
"Sep 09, 2020","16.145","16.145","16.145","16.145","0.65%"
"Sep 08, 2020","16.041","16.041","16.041","16.041","-0.71%"
"Sep 07, 2020","16.155","16.155","16.155","16.155","0.37%"
"Sep 04, 2020","16.096","16.096","16.096","16.096","-1.24%"
"Sep 03, 2020","16.297","16.297","16.297","16.297","-0.66%"
"Sep 02, 2020","16.406","16.406","16.406","16.406","1.38%"
"Sep 01, 2020","16.182","16.182","16.182","16.182","0.22%"
"Aug 31, 2020","16.146","16.146","16.146","16.146","-0.18%"
"Aug 28, 2020","16.175","16.175","16.175","16.175","-0.59%"
"Aug 27, 2020","16.271","16.271","16.271","16.271","-0.21%"
"Aug 26, 2020","16.305","16.305","16.305","16.305","0.80%"
"Aug 25, 2020","16.175","16.175","16.175","16.175","0.20%"
"Aug 24, 2020","16.142","16.142","16.142","16.142","0.34%"
"Aug 21, 2020","16.088","16.088","16.088","16.088","0.22%"
"Aug 20, 2020","16.052","16.052","16.052","16.052","0.05%"
"Aug 19, 2020","16.044","16.044","16.044","16.044","0.04%"
"Aug 18, 2020","16.038","16.038","16.038","16.038","-0.14%"
"Aug 17, 2020","16.061","16.061","16.061","16.061","0.21%"
"Aug 14, 2020","16.027","16.027","16.027","16.027","-0.31%"
"Aug 13, 2020","16.077","16.077","16.077","16.077","-0.16%"
"Aug 12, 2020","16.102","16.102","16.102","16.102","0.27%"
"Aug 11, 2020","16.058","16.058","16.058","16.058","0.21%"
"Aug 10, 2020","16.024","16.024","16.024","16.024","0.10%"
"Aug 07, 2020","16.008","16.008","16.008","16.008","0.19%"
"Aug 06, 2020","15.977","15.977","15.977","15.977","0.26%"
"Aug 05, 2020","15.935","15.935","15.935","15.935","-0.06%"
"Aug 04, 2020","15.945","15.945","15.945","15.945","0.08%"
"Aug 03, 2020","15.933","15.933","15.933","15.933","0.78%"
"Jul 31, 2020","15.809","15.809","15.809","15.809","-0.25%"
"Jul 30, 2020","15.849","15.849","15.849","15.849","-0.62%"
"Jul 29, 2020","15.948","15.948","15.948","15.948","0.12%"
"Jul 28, 2020","15.929","15.929","15.929","15.929","0.05%"
"Jul 27, 2020","15.921","15.921","15.921","15.921","-0.30%"
"Jul 24, 2020","15.969","15.969","15.969","15.969","-0.83%"
"Jul 23, 2020","16.102","16.102","16.102","16.102","0.03%"
"Jul 22, 2020","16.097","16.097","16.097","16.097","-0.45%"
"Jul 21, 2020","16.170","16.170","16.170","16.170","0.38%"
"Jul 20, 2020","16.108","16.108","16.108","16.108","0.52%"
"Jul 17, 2020","16.025","16.025","16.025","16.025","0.11%"
"Jul 16, 2020","16.007","16.007","16.007","16.007","-0.09%"
"Jul 15, 2020","16.021","16.021","16.021","16.021","0.50%"
"Jul 14, 2020","15.942","15.942","15.942","15.942","-0.52%"
"Jul 13, 2020","16.026","16.026","16.026","16.026","0.12%"
"Jul 10, 2020","16.007","16.007","16.007","16.007","0.21%"
"Jul 09, 2020","15.973","15.973","15.973","15.973","-0.06%"
"Jul 08, 2020","15.983","15.983","15.983","15.983","-0.20%"
"Jul 07, 2020","16.015","16.015","16.015","16.015","0.10%"
"Jul 06, 2020","15.999","15.999","15.999","15.999","0.34%"
"Jul 03, 2020","15.945","15.945","15.945","15.945","0.04%"
"Jul 02, 2020","15.939","15.939","15.939","15.939","0.47%"
"Jul 01, 2020","15.865","15.865","15.865","15.865","0.25%"
"Jun 30, 2020","15.825","15.825","15.825","15.825","0.55%"
"Jun 29, 2020","15.739","15.739","15.739","15.739","-0.25%"
"Jun 26, 2020","15.778","15.778","15.778","15.778","0.04%"
"Jun 25, 2020","15.771","15.771","15.771","15.771","0.03%"
"Jun 24, 2020","15.767","15.767","15.767","15.767","-0.63%"
"Jun 23, 2020","15.867","15.867","15.867","15.867","0.08%"
"Jun 22, 2020","15.854","15.854","15.854","15.854","-0.18%"
"Jun 19, 2020","15.882","15.882","15.882","15.882","0.27%"
"Jun 18, 2020","15.840","15.840","15.840","15.840","-0.17%"
"Jun 17, 2020","15.867","15.867","15.867","15.867","0.53%"
"Jun 16, 2020","15.784","15.784","15.784","15.784","1.30%"
"Jun 15, 2020","15.582","15.582","15.582","15.582","-0.22%"
"Jun 12, 2020","15.616","15.616","15.616","15.616","-1.34%"
"Jun 09, 2020","15.828","15.828","15.828","15.828","-0.42%"
"Jun 08, 2020","15.895","15.895","15.895","15.895","0.09%"
"Jun 05, 2020","15.881","15.881","15.881","15.881","0.50%"
"Jun 04, 2020","15.802","15.802","15.802","15.802","0.10%"
"Jun 03, 2020","15.787","15.787","15.787","15.787","0.34%"
"Jun 02, 2020","15.734","15.734","15.734","15.734","0.37%"
"Jun 01, 2020","15.676","15.676","15.676","15.676","0.15%"
"May 29, 2020","15.653","15.653","15.653","15.653","-0.50%"
"May 28, 2020","15.731","15.731","15.731","15.731","0.70%"
"May 27, 2020","15.621","15.621","15.621","15.621","-0.13%"
"May 26, 2020","15.641","15.641","15.641","15.641","0.20%"
"May 25, 2020","15.610","15.610","15.610","15.610","0.49%"
"May 22, 2020","15.534","15.534","15.534","15.534","0.47%"
"May 21, 2020","15.461","15.461","15.461","15.461","-0.11%"
"May 20, 2020","15.478","15.478","15.478","15.478","0.36%"
"May 19, 2020","15.422","15.422","15.422","15.422","-0.14%"
"May 18, 2020","15.444","15.444","15.444","15.444","1.09%"
"May 15, 2020","15.278","15.278","15.278","15.278","0.21%"
"May 14, 2020","15.246","15.246","15.246","15.246","-0.50%"
"May 13, 2020","15.322","15.322","15.322","15.322","-0.21%"
"May 12, 2020","15.355","15.355","15.355","15.355","-0.14%"
"May 11, 2020","15.376","15.376","15.376","15.376","0.06%"
"May 08, 2020","15.367","15.367","15.367","15.367","0.31%"
"May 07, 2020","15.319","15.319","15.319","15.319","0.39%"
"May 06, 2020","15.260","15.260","15.260","15.260","-0.14%"
"May 05, 2020","15.282","15.282","15.282","15.282","0.64%"
"May 04, 2020","15.185","15.185","15.185","15.185","-1.16%"
"Apr 30, 2020","15.363","15.363","15.363","15.363","-0.37%"
"Apr 29, 2020","15.420","15.420","15.420","15.420","0.35%"
"Apr 28, 2020","15.366","15.366","15.366","15.366","0.14%"
"Apr 27, 2020","15.344","15.344","15.344","15.344","0.33%"
"Apr 24, 2020","15.293","15.293","15.293","15.293","0.31%"
"Apr 23, 2020","15.245","15.245","15.245","15.245","0.69%"
"Apr 22, 2020","15.140","15.140","15.140","15.140","0.31%"
"Apr 21, 2020","15.093","15.093","15.093","15.093","-0.83%"
"Apr 20, 2020","15.220","15.220","15.220","15.220","-0.22%"
"Apr 17, 2020","15.254","15.254","15.254","15.254","0.55%"
"Apr 16, 2020","15.170","15.170","15.170","15.170","0.09%"
"Apr 15, 2020","15.156","15.156","15.156","15.156","-0.04%"
"Apr 14, 2020","15.162","15.162","15.162","15.162","0.20%"
"Apr 13, 2020","15.131","15.131","15.131","15.131","0.15%"
"Apr 09, 2020","15.109","15.109","15.109","15.109","0.77%"
"Apr 08, 2020","14.994","14.994","14.994","14.994","0.11%"
"Apr 07, 2020","14.978","14.978","14.978","14.978","0.58%"
"Apr 06, 2020","14.891","14.891","14.891","14.891","0.73%"
"Apr 03, 2020","14.783","14.783","14.783","14.783","0.11%"
"Apr 02, 2020","14.767","14.767","14.767","14.767","0.14%"
"Apr 01, 2020","14.746","14.746","14.746","14.746","-0.52%"
"Mar 31, 2020","14.823","14.823","14.823","14.823","0.39%"
"Mar 30, 2020","14.766","14.766","14.766","14.766","-0.14%"
"Mar 27, 2020","14.787","14.787","14.787","14.787","-0.14%"
"Mar 26, 2020","14.808","14.808","14.808","14.808","1.27%"
"Mar 25, 2020","14.623","14.623","14.623","14.623","0.92%"
"Mar 24, 2020","14.489","14.489","14.489","14.489","1.46%"
"Mar 23, 2020","14.281","14.281","14.281","14.281","-1.10%"
"Mar 20, 2020","14.440","14.440","14.440","14.440","1.30%"
"Mar 19, 2020","14.254","14.254","14.254","14.254","0.79%"
"Mar 18, 2020","14.142","14.142","14.142","14.142","-1.43%"
"Mar 17, 2020","14.347","14.347","14.347","14.347","-0.46%"
"Mar 16, 2020","14.414","14.414","14.414","14.414","-1.83%"
"Mar 13, 2020","14.683","14.683","14.683","14.683","0.54%"
"Mar 12, 2020","14.604","14.604","14.604","14.604","-4.37%"
"Mar 11, 2020","15.271","15.271","15.271","15.271","-0.24%"
"Mar 10, 2020","15.308","15.308","15.308","15.308","-0.15%"
"Mar 09, 2020","15.331","15.331","15.331","15.331","-3.10%"
"Mar 06, 2020","15.821","15.821","15.821","15.821","-1.60%"
"Mar 05, 2020","16.078","16.078","16.078","16.078","-0.72%"
"Mar 04, 2020","16.194","16.194","16.194","16.194","0.31%"
"Mar 03, 2020","16.144","16.144","16.144","16.144","0.84%"
"Mar 02, 2020","16.010","16.010","16.010","16.010","-0.09%"
"Feb 28, 2020","16.025","16.025","16.025","16.025","-1.18%"
"Feb 27, 2020","16.216","16.216","16.216","16.216","-1.42%"
"Feb 26, 2020","16.450","16.450","16.450","16.450","-0.48%"
"Feb 25, 2020","16.529","16.529","16.529","16.529","-0.40%"
"Feb 24, 2020","16.596","16.596","16.596","16.596","-1.83%"
"Feb 21, 2020","16.906","16.906","16.906","16.906","-0.42%"
"Feb 20, 2020","16.977","16.977","16.977","16.977","-0.31%"
"Feb 19, 2020","17.029","17.029","17.029","17.029","0.42%"
"Feb 18, 2020","16.958","16.958","16.958","16.958","-0.17%"
"Feb 17, 2020","16.987","16.987","16.987","16.987","0.08%"
"Feb 14, 2020","16.973","16.973","16.973","16.973","0.09%"
"Feb 13, 2020","16.958","16.958","16.958","16.958","0.14%"
"Feb 12, 2020","16.935","16.935","16.935","16.935","0.33%"
"Feb 11, 2020","16.879","16.879","16.879","16.879","0.49%"
"Feb 10, 2020","16.797","16.797","16.797","16.797","0.09%"
"Feb 07, 2020","16.782","16.782","16.782","16.782","-0.05%"
"Feb 06, 2020","16.791","16.791","16.791","16.791","0.28%"
"Feb 05, 2020","16.744","16.744","16.744","16.744","0.49%"
"Feb 04, 2020","16.663","16.663","16.663","16.663","0.79%"
"Feb 03, 2020","16.533","16.533","16.533","16.533","0.04%"
"Jan 31, 2020","16.526","16.526","16.526","16.526","-0.44%"
"Jan 30, 2020","16.599","16.599","16.599","16.599","-0.52%"
"Jan 29, 2020","16.686","16.686","16.686","16.686","0.32%"
"Jan 28, 2020","16.633","16.633","16.633","16.633","0.19%"
"Jan 27, 2020","16.601","16.601","16.601","16.601","-0.57%"
"Jan 24, 2020","16.697","16.697","16.697","16.697","0.39%"
"Jan 23, 2020","16.632","16.632","16.632","16.632","-0.04%"
"Jan 22, 2020","16.638","16.638","16.638","16.638","0.20%"
"Jan 21, 2020","16.604","16.604","16.604","16.604","-0.23%"
"Jan 20, 2020","16.643","16.643","16.643","16.643","0.10%"
"Jan 17, 2020","16.627","16.627","16.627","16.627","0.48%"
"Jan 16, 2020","16.547","16.547","16.547","16.547","0.02%"
"Jan 15, 2020","16.544","16.544","16.544","16.544","0.02%"
"Jan 14, 2020","16.541","16.541","16.541","16.541","0.11%"
"Jan 13, 2020","16.523","16.523","16.523","16.523","-0.18%"
"Jan 10, 2020","16.553","16.553","16.553","16.553","0.21%"
"Jan 09, 2020","16.519","16.519","16.519","16.519","0.44%"
"Jan 08, 2020","16.446","16.446","16.446","16.446","0.13%"
"Jan 07, 2020","16.424","16.424","16.424","16.424","0.23%"
"Jan 06, 2020","16.386","16.386","16.386","16.386","-0.36%"
"Jan 03, 2020","16.445","16.445","16.445","16.445","0.09%"
"Jan 02, 2020","16.430","16.430","16.430","16.430","0.50%"
"Dec 31, 2019","16.349","16.349","16.349","16.349","-0.13%"
"Dec 30, 2019","16.370","16.370","16.370","16.370","-0.46%"
"Dec 27, 2019","16.446","16.446","16.446","16.446","0.02%"
"Dec 26, 2019","16.443","16.443","16.443","16.443","0.00%"
"Dec 24, 2019","16.443","16.443","16.443","16.443","0.01%"
"Dec 23, 2019","16.442","16.442","16.442","16.442","0.10%"
"Dec 20, 2019","16.425","16.425","16.425","16.425","0.26%"
"Dec 19, 2019","16.382","16.382","16.382","16.382","0.01%"
"Dec 18, 2019","16.381","16.381","16.381","16.381","0.04%"
"Dec 17, 2019","16.375","16.375","16.375","16.375","0.05%"
"Dec 16, 2019","16.366","16.366","16.366","16.366","0.28%"
"Dec 13, 2019","16.320","16.320","16.320","16.320","0.25%"
"Dec 12, 2019","16.280","16.280","16.280","16.280","-0.02%"
"Dec 11, 2019","16.284","16.284","16.284","16.284","0.14%"
"Dec 10, 2019","16.261","16.261","16.261","16.261","-0.18%"
"Dec 09, 2019","16.290","16.290","16.290","16.290","0.06%"
"Dec 06, 2019","16.280","16.280","16.280","16.280","0.36%"
"Dec 05, 2019","16.221","16.221","16.221","16.221","-0.09%"
"Dec 04, 2019","16.236","16.236","16.236","16.236","0.30%"
"Dec 03, 2019","16.187","16.187","16.187","16.187","-0.26%"
"Dec 02, 2019","16.229","16.229","16.229","16.229","-0.61%"
"Nov 29, 2019","16.329","16.329","16.329","16.329","-0.04%"
"Nov 28, 2019","16.336","16.336","16.336","16.336","-0.12%"
"Nov 27, 2019","16.355","16.355","16.355","16.355","0.19%"
"Nov 26, 2019","16.324","16.324","16.324","16.324","0.12%"
"Nov 25, 2019","16.305","16.305","16.305","16.305","0.44%"
"Nov 22, 2019","16.233","16.233","16.233","16.233","0.22%"
"Nov 21, 2019","16.198","16.198","16.198","16.198","-0.26%"
"Nov 20, 2019","16.240","16.240","16.240","16.240","-0.05%"
"Nov 19, 2019","16.248","16.248","16.248","16.248","-0.06%"
"Nov 18, 2019","16.258","16.258","16.258","16.258","0.03%"
"Nov 15, 2019","16.253","16.253","16.253","16.253","0.06%"
