"Date","Price","Open","High","Low","Change %"
"Feb 20, 2023","5.268","5.268","5.268","5.268","0.03%"
"Feb 17, 2023","5.267","5.267","5.267","5.267","-1.17%"
"Feb 16, 2023","5.329","5.329","5.329","5.329","-0.13%"
"Feb 15, 2023","5.336","5.336","5.336","5.336","0.53%"
"Feb 14, 2023","5.308","5.308","5.308","5.308","-0.97%"
"Feb 13, 2023","5.360","5.360","5.360","5.360","1.79%"
"Feb 10, 2023","5.266","5.266","5.266","5.266","-1.01%"
"Feb 09, 2023","5.319","5.319","5.319","5.319","-0.26%"
"Feb 08, 2023","5.333","5.333","5.333","5.333","-0.30%"
"Feb 07, 2023","5.349","5.349","5.349","5.349","0.82%"
"Feb 06, 2023","5.306","5.306","5.306","5.306","-0.62%"
"Feb 03, 2023","5.339","5.339","5.339","5.339","0.40%"
"Feb 02, 2023","5.318","5.318","5.318","5.318","2.66%"
"Feb 01, 2023","5.180","5.180","5.180","5.180","-0.15%"
"Jan 31, 2023","5.188","5.188","5.188","5.188","0.66%"
"Jan 30, 2023","5.154","5.154","5.154","5.154","-1.21%"
"Jan 27, 2023","5.217","5.217","5.217","5.217","1.42%"
"Jan 26, 2023","5.144","5.144","5.144","5.144","0.99%"
"Jan 25, 2023","5.094","5.094","5.094","5.094","-1.11%"
"Jan 24, 2023","5.151","5.151","5.151","5.151","-0.34%"
"Jan 23, 2023","5.169","5.169","5.169","5.169","1.50%"
"Jan 20, 2023","5.092","5.092","5.092","5.092","1.06%"
"Jan 19, 2023","5.039","5.039","5.039","5.039","-1.56%"
"Jan 17, 2023","5.119","5.119","5.119","5.119","-0.11%"
"Jan 16, 2023","5.124","5.124","5.124","5.124","0.55%"
"Jan 13, 2023","5.096","5.096","5.096","5.096","-0.22%"
"Jan 12, 2023","5.107","5.107","5.107","5.107","0.91%"
"Jan 11, 2023","5.061","5.061","5.061","5.061","1.07%"
"Jan 10, 2023","5.008","5.008","5.008","5.008","-0.84%"
"Jan 09, 2023","5.050","5.050","5.050","5.050","1.20%"
"Jan 06, 2023","4.990","4.990","4.990","4.990","1.94%"
"Jan 05, 2023","4.895","4.895","4.895","4.895","-1.84%"
"Jan 04, 2023","4.987","4.987","4.987","4.987","1.38%"
"Jan 03, 2023","4.919","4.919","4.919","4.919","0.84%"
"Jan 02, 2023","4.878","4.878","4.878","4.878","0.56%"
"Dec 30, 2022","4.851","4.851","4.851","4.851","-1.15%"
"Dec 29, 2022","4.908","4.908","4.908","4.908","0.69%"
"Dec 27, 2022","4.874","4.874","4.874","4.874","0.00%"
"Dec 26, 2022","4.874","4.874","4.874","4.874","0.19%"
"Dec 23, 2022","4.865","4.865","4.865","4.865","1.00%"
"Dec 22, 2022","4.817","4.817","4.817","4.817","-2.07%"
"Dec 21, 2022","4.919","4.919","4.919","4.919","1.28%"
"Dec 20, 2022","4.857","4.857","4.857","4.857","-0.17%"
"Dec 19, 2022","4.865","4.865","4.865","4.865","-0.55%"
"Dec 16, 2022","4.892","4.892","4.892","4.892","-1.55%"
"Dec 15, 2022","4.969","4.969","4.969","4.969","-3.57%"
"Dec 14, 2022","5.153","5.153","5.153","5.153","0.28%"
"Dec 13, 2022","5.139","5.139","5.139","5.139","1.57%"
"Dec 12, 2022","5.059","5.059","5.059","5.059","-0.46%"
"Dec 09, 2022","5.082","5.082","5.082","5.082","0.97%"
"Dec 07, 2022","5.034","5.034","5.034","5.034","-0.58%"
"Dec 06, 2022","5.063","5.063","5.063","5.063","-0.75%"
"Dec 05, 2022","5.101","5.101","5.101","5.101","-1.45%"
"Dec 02, 2022","5.177","5.177","5.177","5.177","0.88%"
"Nov 30, 2022","5.131","5.131","5.131","5.131","0.54%"
"Nov 29, 2022","5.104","5.104","5.104","5.104","-0.37%"
"Nov 28, 2022","5.122","5.122","5.122","5.122","-1.33%"
"Nov 25, 2022","5.192","5.192","5.192","5.192","0.59%"
"Nov 24, 2022","5.161","5.161","5.161","5.161","-0.52%"
"Nov 23, 2022","5.188","5.188","5.188","5.188","0.71%"
"Nov 22, 2022","5.152","5.152","5.152","5.152","0.48%"
"Nov 21, 2022","5.127","5.127","5.127","5.127","0.14%"
"Nov 17, 2022","5.120","5.120","5.120","5.120","-0.21%"
"Nov 16, 2022","5.131","5.131","5.131","5.131","-0.90%"
"Nov 15, 2022","5.177","5.177","5.177","5.177","0.68%"
"Nov 14, 2022","5.142","5.142","5.142","5.142","0.10%"
"Nov 11, 2022","5.137","5.137","5.137","5.137","-0.56%"
"Nov 10, 2022","5.167","5.167","5.167","5.167","5.04%"
"Nov 09, 2022","4.918","4.918","4.918","4.918","-1.67%"
"Nov 08, 2022","5.002","5.002","5.002","5.002","2.31%"
"Nov 07, 2022","4.889","4.889","4.889","4.889","0.87%"
"Nov 04, 2022","4.846","4.846","4.846","4.846","-0.82%"
"Nov 03, 2022","4.886","4.886","4.886","4.886","-2.02%"
"Nov 02, 2022","4.987","4.987","4.987","4.987","-1.46%"
"Oct 31, 2022","5.061","5.061","5.061","5.061","0.00%"
"Oct 28, 2022","5.061","5.061","5.061","5.061","1.47%"
"Oct 27, 2022","4.988","4.988","4.988","4.988","-2.27%"
"Oct 26, 2022","5.104","5.104","5.104","5.104","-1.09%"
"Oct 25, 2022","5.160","5.160","5.160","5.160","1.34%"
"Oct 24, 2022","5.092","5.092","5.092","5.092","0.94%"
"Oct 21, 2022","5.044","5.044","5.044","5.044","0.49%"
"Oct 20, 2022","5.020","5.020","5.020","5.020","0.33%"
"Oct 19, 2022","5.003","5.003","5.003","5.003","-0.56%"
"Oct 18, 2022","5.031","5.031","5.031","5.031","0.61%"
"Oct 17, 2022","5.001","5.001","5.001","5.001","1.66%"
"Oct 14, 2022","4.919","4.919","4.919","4.919","-0.10%"
"Oct 13, 2022","4.924","4.924","4.924","4.924","0.66%"
"Oct 12, 2022","4.892","4.892","4.892","4.892","-0.84%"
"Oct 11, 2022","4.933","4.933","4.933","4.933","0.19%"
"Oct 10, 2022","4.924","4.924","4.924","4.924","-0.79%"
"Oct 07, 2022","4.963","4.963","4.963","4.963","-2.74%"
"Oct 06, 2022","5.103","5.103","5.103","5.103","-0.28%"
"Oct 04, 2022","5.118","5.118","5.118","5.118","3.06%"
"Sep 30, 2022","4.966","4.966","4.966","4.966","0.00%"
"Sep 29, 2022","4.965","4.965","4.965","4.965","-2.14%"
"Sep 28, 2022","5.074","5.074","5.074","5.074","1.86%"
"Sep 27, 2022","4.981","4.981","4.981","4.981","-0.40%"
"Sep 26, 2022","5.001","5.001","5.001","5.001","0.75%"
"Sep 23, 2022","4.964","4.964","4.964","4.964","-3.74%"
"Sep 21, 2022","5.157","5.157","5.157","5.157","1.11%"
"Sep 20, 2022","5.100","5.100","5.100","5.100","-0.39%"
"Sep 19, 2022","5.120","5.120","5.120","5.120","-0.12%"
"Sep 16, 2022","5.126","5.126","5.126","5.126","-1.49%"
"Sep 15, 2022","5.203","5.203","5.203","5.203","-1.61%"
"Sep 14, 2022","5.288","5.288","5.288","5.288","0.49%"
"Sep 13, 2022","5.262","5.262","5.262","5.262","-2.66%"
"Sep 09, 2022","5.406","5.406","5.406","5.406","1.83%"
"Sep 08, 2022","5.309","5.309","5.309","5.309","-0.41%"
"Sep 07, 2022","5.330","5.330","5.330","5.330","1.15%"
"Sep 06, 2022","5.270","5.270","5.270","5.270","-1.15%"
"Sep 05, 2022","5.331","5.331","5.331","5.331","0.21%"
"Sep 02, 2022","5.320","5.320","5.320","5.320","1.83%"
"Sep 01, 2022","5.224","5.224","5.224","5.224","-1.99%"
"Aug 31, 2022","5.330","5.330","5.330","5.330","0.09%"
"Aug 30, 2022","5.325","5.325","5.325","5.325","-1.41%"
"Aug 29, 2022","5.401","5.401","5.401","5.401","-1.61%"
"Aug 26, 2022","5.490","5.490","5.490","5.490","-2.07%"
"Aug 25, 2022","5.606","5.606","5.606","5.606","0.06%"
"Aug 24, 2022","5.602","5.602","5.602","5.602","0.42%"
"Aug 23, 2022","5.579","5.579","5.579","5.579","-0.13%"
"Aug 22, 2022","5.586","5.586","5.586","5.586","-1.80%"
"Aug 19, 2022","5.688","5.688","5.688","5.688","-0.29%"
"Aug 18, 2022","5.705","5.705","5.705","5.705","-0.19%"
"Aug 17, 2022","5.716","5.716","5.716","5.716","-1.09%"
"Aug 16, 2022","5.779","5.779","5.779","5.779","2.07%"
"Aug 12, 2022","5.662","5.662","5.662","5.662","0.50%"
"Aug 11, 2022","5.634","5.634","5.634","5.634","-0.21%"
"Aug 10, 2022","5.646","5.646","5.646","5.646","2.10%"
"Aug 09, 2022","5.530","5.530","5.530","5.530","-1.29%"
"Aug 08, 2022","5.602","5.602","5.602","5.602","0.74%"
"Aug 05, 2022","5.561","5.561","5.561","5.561","-1.17%"
"Aug 04, 2022","5.627","5.627","5.627","5.627","0.68%"
"Aug 03, 2022","5.589","5.589","5.589","5.589","0.88%"
"Aug 02, 2022","5.540","5.540","5.540","5.540","-0.13%"
"Aug 01, 2022","5.547","5.547","5.547","5.547","-0.13%"
"Jul 29, 2022","5.554","5.554","5.554","5.554","1.02%"
"Jul 28, 2022","5.498","5.498","5.498","5.498","2.25%"
"Jul 27, 2022","5.377","5.377","5.377","5.377","0.69%"
"Jul 25, 2022","5.340","5.340","5.340","5.340","-0.60%"
"Jul 22, 2022","5.372","5.372","5.372","5.372","-0.87%"
"Jul 21, 2022","5.419","5.419","5.419","5.419","1.16%"
"Jul 20, 2022","5.357","5.357","5.357","5.357","1.63%"
"Jul 19, 2022","5.271","5.271","5.271","5.271","0.17%"
"Jul 18, 2022","5.262","5.262","5.262","5.262","0.46%"
"Jul 15, 2022","5.238","5.238","5.238","5.238","1.49%"
"Jul 14, 2022","5.161","5.161","5.161","5.161","-0.06%"
"Jul 13, 2022","5.164","5.164","5.164","5.164","-1.34%"
"Jul 12, 2022","5.234","5.234","5.234","5.234","0.06%"
"Jul 11, 2022","5.231","5.231","5.231","5.231","-0.11%"
"Jul 08, 2022","5.237","5.237","5.237","5.237","0.17%"
"Jul 07, 2022","5.228","5.228","5.228","5.228","1.55%"
"Jul 06, 2022","5.148","5.148","5.148","5.148","2.69%"
"Jul 05, 2022","5.013","5.013","5.013","5.013","0.24%"
"Jul 04, 2022","5.001","5.001","5.001","5.001","0.22%"
